#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-29.39,-41.21,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-28.39,-41.08,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-27.05,-40.99,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-26.05,-40.94,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-100,-41.44,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-100,-41.46,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-100,-41.67,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-100,-41.51,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-100,-41.26,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-100,-41.13,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-19.31,-40.83,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-18.22,-40.70,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,18,r 403422c8  [0x403422C8] = 0xC8FFD872    ,-17.00,-40.34,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,19,r 403422c8  [0x403422C8] = 0xC8FFD880    ,-16.03,-39.63,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,20,r 403422c8  [0x403422C8] = 0xD0FFD972    ,-15.16,-41.06,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,21,r 403422c8  [0x403422C8] = 0xD0FFD980    ,-14.15,-40.81,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,22,r 403422c8  [0x403422C8] = 0xD0FFDA72    ,-12.90,-40.40,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,23,r 403422c8  [0x403422C8] = 0xD0FFDA80    ,-11.93,-39.90,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,24,r 403422c8  [0x403422C8] = 0xD0FFDB72    ,-10.84,-40.86,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,25,r 403422c8  [0x403422C8] = 0xD0FFDB80    ,-9.87,-40.45,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,26,r 403422c8  [0x403422C8] = 0xD8FFDC72    ,-8.00,-41.69,NA,NA,NA
#OK1,ANT0,lmacfw.bin,138,5 11,1 1,40000,27,r 403422c8  [0x403422C8] = 0xD8FFDC80    ,-7.00,-41.54,NA,NA,NA
