NO1,11a_6M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6CA5    ,,,,,,,,,,,,16.05,-37.81,1.05
NO1,11a_6M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9C    ,,,,,,,,,,,,16.2,-38.19,1.2
NO1,11a_6M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x0B3F6C9D    ,,,,,,,,,,,,16.57,-38.9,1.57
NO1,11a_54M,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CCB    ,,,,,,,,,,,,14.76,-35.77,-0.24
NO1,11a_54M,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CC0    ,,,,,,,,,,,,16.05,-37.25,1.05
NO1,11a_54M,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,,14.38,-34.48,-0.62
NO1,11a_54M,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,,15.79,-34.5,0.79
NO1,11a_54M,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CA2    ,,,,,,,,,,,,16.49,-36.27,1.49
NO1,11a_54M,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x133F4CAB    ,,,,,,,,,,,,17.48,-39.03,2.48
NO1,VHT_MCS8,20M,15,1500,0,36,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,,14.79,-37.44,-0.21
NO1,VHT_MCS8,20M,15,1500,0,64,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,,15.63,-37.31,0.63
NO1,VHT_MCS8,20M,15,1500,0,100,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,,16.24,-37.01,1.24
NO1,VHT_MCS8,20M,15,1500,0,120,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C90    ,,,,,,,,,,,,16.7,-37.32,1.7
NO1,VHT_MCS8,20M,15,1500,0,136,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C98    ,,,,,,,,,,,,17.54,-36.87,2.54
NO1,VHT_MCS8,20M,15,1500,0,165,,,,pass,r 403422c8  [0x403422C8] = 0x1B3F5C80    ,,,,,,,,,,,,17.33,-35.81,2.33
