Transferring testmode_8820h_test.bin...
ch, pa_vh_vbit, avss_hd1, dtmx_vh_vbit, dtmx_vlo_vbit, dtmx_dac_cscd_vbit, ms_pwr, ms_evm
42,0,6,4,5,1,13.14,-33.39
42,0,6,4,5,2,13.12,-33.12
42,0,6,4,5,3,13.21,-33.38
42,0,6,4,5,4,13.22,-33.46
42,0,6,4,5,5,13.30,-33.05
42,0,6,4,5,6,13.29,-33.28
42,0,6,4,5,7,13.35,-33.09
42,0,6,4,5,8,13.38,-33.01
42,0,6,4,5,9,13.48,-33.07
42,0,6,4,5,10,13.47,-32.93
42,0,6,4,5,11,13.67,-33.22
42,0,6,4,5,12,13.74,-33.85
42,0,6,4,5,13,13.73,-33.84
42,0,6,4,5,14,13.76,-34.01
42,0,6,4,5,15,13.69,-33.87
42,0,6,4,6,0,12.98,-33.11
42,0,6,4,6,1,13.07,-33.42
42,0,6,4,6,2,13.08,-33.53
42,0,6,4,6,3,13.12,-32.99
42,0,6,4,6,4,13.13,-33.11
42,0,6,4,6,5,13.23,-33.21
42,0,6,4,6,6,13.21,-33.32
42,0,6,4,6,7,13.29,-33.05
42,0,6,4,6,8,13.32,-33.13
42,0,6,4,6,9,13.40,-33.31
42,0,6,4,6,10,13.39,-33.03
42,0,6,4,6,11,13.55,-33.51
42,0,6,4,6,12,13.60,-32.97
42,0,6,4,6,13,13.71,-34.23
42,0,6,4,6,14,13.70,-34.20
42,0,6,4,6,15,13.63,-33.91
42,0,6,4,7,0,12.92,-33.39
42,0,6,4,7,1,12.98,-33.33
42,0,6,4,7,2,12.97,-33.02
42,0,6,4,7,3,13.03,-32.95
42,0,6,4,7,4,13.07,-33.46
42,0,6,4,7,5,13.13,-33.06
42,0,6,4,7,6,13.15,-33.33
42,0,6,4,7,7,13.20,-33.06
42,0,6,4,7,8,13.24,-33.10
42,0,6,4,7,9,13.33,-33.39
42,0,6,4,7,10,13.30,-32.99
42,0,6,4,7,11,13.45,-33.50
42,0,6,4,7,12,13.50,-33.16
42,0,6,4,7,13,13.60,-33.47
42,0,6,4,7,14,13.63,-33.86
42,0,6,4,7,15,13.53,-33.57
42,0,6,5,0,0,13.28,-33.52
42,0,6,5,0,1,13.39,-33.53
42,0,6,5,0,2,13.38,-33.43
42,0,6,5,0,3,13.49,-33.44
42,0,6,5,0,4,13.55,-33.98
42,0,6,5,0,5,13.63,-33.90
42,0,6,5,0,6,13.60,-33.57
42,0,6,5,0,7,13.69,-33.57
42,0,6,5,0,8,13.73,-33.94
42,0,6,5,0,9,13.78,-33.82
42,0,6,5,0,10,13.73,-33.32
42,0,6,5,0,11,13.76,-33.65
42,0,6,5,0,12,13.72,-33.21
42,0,6,5,0,13,13.76,-33.59
42,0,6,5,0,14,13.74,-33.32
42,0,6,5,0,15,13.71,-33.70
42,0,6,5,1,0,13.22,-33.31
42,0,6,5,1,1,13.32,-33.32
42,0,6,5,1,2,13.31,-33.12
42,0,6,5,1,3,13.44,-33.74
42,0,6,5,1,4,13.44,-33.20
42,0,6,5,1,5,13.54,-33.19
42,0,6,5,1,6,13.55,-33.26
42,0,6,5,1,7,13.67,-33.70
42,0,6,5,1,8,13.70,-33.51
42,0,6,5,1,9,13.78,-33.49
42,0,6,5,1,10,13.80,-33.54
42,0,6,5,1,11,13.82,-33.47
42,0,6,5,1,12,13.85,-34.04
42,0,6,5,1,13,13.80,-33.61
42,0,6,5,1,14,13.82,-33.66
42,0,6,5,1,15,13.77,-33.59
42,0,6,5,2,0,13.22,-33.33
42,0,6,5,2,1,13.31,-33.55
42,0,6,5,2,2,13.28,-33.03
42,0,6,5,2,3,13.38,-33.27
42,0,6,5,2,4,13.38,-32.96
42,0,6,5,2,5,13.49,-33.12
42,0,6,5,2,6,13.47,-32.79
42,0,6,5,2,7,13.60,-33.22
42,0,6,5,2,8,13.64,-33.38
42,0,6,5,2,9,13.76,-33.43
42,0,6,5,2,10,13.77,-33.74
42,0,6,5,2,11,13.86,-33.62
42,0,6,5,2,12,13.85,-33.62
42,0,6,5,2,13,13.84,-33.50
42,0,6,5,2,14,13.83,-33.59
42,0,6,5,2,15,13.81,-33.58
42,0,6,5,3,0,13.21,-33.19
42,0,6,5,3,1,13.27,-33.21
42,0,6,5,3,2,13.29,-33.44
42,0,6,5,3,3,13.36,-33.33
42,0,6,5,3,4,13.36,-33.00
42,0,6,5,3,5,13.45,-33.12
42,0,6,5,3,6,13.42,-32.89
42,0,6,5,3,7,13.52,-33.22
42,0,6,5,3,8,13.56,-33.11
42,0,6,5,3,9,13.70,-33.31
42,0,6,5,3,10,13.72,-33.36
42,0,6,5,3,11,13.84,-33.57
42,0,6,5,3,12,13.85,-33.27
42,0,6,5,3,13,13.86,-33.76
42,0,6,5,3,14,13.83,-33.31
42,0,6,5,3,15,13.84,-33.51
42,0,6,5,4,0,13.19,-33.39
42,0,6,5,4,1,13.24,-32.98
42,0,6,5,4,2,13.24,-33.02
42,0,6,5,4,3,13.35,-33.36
42,0,6,5,4,4,13.36,-33.31
42,0,6,5,4,5,13.40,-32.97
42,0,6,5,4,6,13.43,-33.35
42,0,6,5,4,7,13.49,-33.11
42,0,6,5,4,8,13.51,-32.80
42,0,6,5,4,9,13.64,-33.04
42,0,6,5,4,10,13.64,-33.24
42,0,6,5,4,11,13.81,-33.27
42,0,6,5,4,12,13.85,-33.60
42,0,6,5,4,13,13.89,-33.69
42,0,6,5,4,14,13.88,-33.67
42,0,6,5,4,15,13.84,-33.62
42,0,6,5,5,0,13.14,-33.03
42,0,6,5,5,1,13.24,-33.12
42,0,6,5,5,2,13.22,-32.92
42,0,6,5,5,3,13.28,-33.04
42,0,6,5,5,4,13.31,-32.98
42,0,6,5,5,5,13.38,-32.86
42,0,6,5,5,6,13.38,-32.88
42,0,6,5,5,7,13.45,-33.00
42,0,6,5,5,8,13.47,-32.98
42,0,6,5,5,9,13.57,-33.02
42,0,6,5,5,10,13.58,-32.91
42,0,6,5,5,11,13.75,-33.36
42,0,6,5,5,12,13.83,-33.59
42,0,6,5,5,13,13.88,-33.61
42,0,6,5,5,14,13.87,-33.59
42,0,6,5,5,15,13.85,-33.55
42,0,6,5,6,0,13.14,-33.01
42,0,6,5,6,1,13.19,-33.02
42,0,6,5,6,2,13.21,-33.28
42,0,6,5,6,3,13.28,-33.24
42,0,6,5,6,4,13.29,-32.99
42,0,6,5,6,5,13.38,-33.23
42,0,6,5,6,6,13.36,-32.85
42,0,6,5,6,7,13.43,-33.26
42,0,6,5,6,8,13.45,-32.81
42,0,6,5,6,9,13.55,-33.21
42,0,6,5,6,10,13.52,-33.07
42,0,6,5,6,11,13.69,-33.62
42,0,6,5,6,12,13.75,-33.24
42,0,6,5,6,13,13.85,-33.43
42,0,6,5,6,14,13.88,-33.83
42,0,6,5,6,15,13.83,-34.00
42,0,6,5,7,0,13.11,-33.20
42,0,6,5,7,1,13.15,-33.16
42,0,6,5,7,2,13.16,-33.26
42,0,6,5,7,3,13.21,-32.80
42,0,6,5,7,4,13.25,-33.34
42,0,6,5,7,5,13.29,-32.95
42,0,6,5,7,6,13.31,-33.31
42,0,6,5,7,7,13.36,-32.93
42,0,6,5,7,8,13.37,-33.02
42,0,6,5,7,9,13.47,-32.95
42,0,6,5,7,10,13.47,-33.02
42,0,6,5,7,11,13.60,-33.24
42,0,6,5,7,12,13.68,-33.54
42,0,6,5,7,13,13.82,-33.18
42,0,6,5,7,14,13.84,-33.68
42,0,6,5,7,15,13.78,-33.51
42,0,6,6,0,0,13.29,-33.37
42,0,6,6,0,1,13.41,-33.14
42,0,6,6,0,2,13.40,-33.22
42,0,6,6,0,3,13.52,-33.22
42,0,6,6,0,4,13.56,-33.73
42,0,6,6,0,5,13.68,-33.78
42,0,6,6,0,6,13.65,-33.38
42,0,6,6,0,7,13.73,-33.37
42,0,6,6,0,8,13.76,-33.53
42,0,6,6,0,9,13.82,-33.66
42,0,6,6,0,10,13.83,-33.68
42,0,6,6,0,11,13.83,-33.75
42,0,6,6,0,12,13.85,-33.81
42,0,6,6,0,13,13.85,-34.08
42,0,6,6,0,14,13.79,-33.21
42,0,6,6,0,15,13.77,-33.27
42,0,6,6,1,0,13.28,-33.51
42,0,6,6,1,1,13.36,-33.06
42,0,6,6,1,2,13.38,-33.55
42,0,6,6,1,3,13.43,-32.92
42,0,6,6,1,4,13.49,-33.38
42,0,6,6,1,5,13.58,-33.28
42,0,6,6,1,6,13.58,-33.21
42,0,6,6,1,7,13.69,-33.40
42,0,6,6,1,8,13.73,-33.27
42,0,6,6,1,9,13.85,-33.51
42,0,6,6,1,10,13.87,-33.74
42,0,6,6,1,11,13.89,-33.66
42,0,6,6,1,12,13.89,-33.50
42,0,6,6,1,13,13.87,-33.54
42,0,6,6,1,14,13.89,-33.60
42,0,6,6,1,15,13.85,-33.60
42,0,6,6,2,0,13.27,-33.39
42,0,6,6,2,1,13.33,-33.42
42,0,6,6,2,2,13.35,-33.28
42,0,6,6,2,3,13.42,-33.24
42,0,6,6,2,4,13.46,-33.44
42,0,6,6,2,5,13.54,-33.33
42,0,6,6,2,6,13.52,-33.08
42,0,6,6,2,7,13.65,-33.40
42,0,6,6,2,8,13.67,-33.07
42,0,6,6,2,9,13.79,-33.23
42,0,6,6,2,10,13.80,-33.38
42,0,6,6,2,11,13.90,-33.30
42,0,6,6,2,12,13.91,-33.45
42,0,6,6,2,13,13.91,-33.54
42,0,6,6,2,14,13.91,-33.53
42,0,6,6,2,15,13.89,-33.73
42,0,6,6,3,0,13.24,-33.14
42,0,6,6,3,1,13.32,-33.08
42,0,6,6,3,2,13.32,-32.98
42,0,6,6,3,3,13.42,-33.38
42,0,6,6,3,4,13.41,-32.92
42,0,6,6,3,5,13.52,-33.32
42,0,6,6,3,6,13.50,-33.10
42,0,6,6,3,7,13.60,-33.08
42,0,6,6,3,8,13.63,-33.44
42,0,6,6,3,9,13.75,-33.32
42,0,6,6,3,10,13.77,-33.50
42,0,6,6,3,11,13.92,-33.71
42,0,6,6,3,12,13.94,-33.77
42,0,6,6,3,13,13.94,-33.56
42,0,6,6,3,14,13.95,-33.46
42,0,6,6,3,15,13.92,-33.64
42,0,6,6,4,0,13.26,-33.35
42,0,6,6,4,1,13.32,-33.13
42,0,6,6,4,2,13.31,-33.02
42,0,6,6,4,3,13.42,-33.28
42,0,6,6,4,4,13.40,-32.93
42,0,6,6,4,5,13.50,-33.28
42,0,6,6,4,6,13.50,-33.24
42,0,6,6,4,7,13.56,-32.99
42,0,6,6,4,8,13.57,-32.84
42,0,6,6,4,9,13.71,-32.91
42,0,6,6,4,10,13.71,-33.03
42,0,6,6,4,11,13.90,-33.57
42,0,6,6,4,12,13.91,-33.55
42,0,6,6,4,13,13.97,-33.79
42,0,6,6,4,14,13.96,-33.57
42,0,6,6,4,15,13.95,-33.68
42,0,6,6,5,0,13.24,-33.42
42,0,6,6,5,1,13.31,-33.24
42,0,6,6,5,2,13.29,-33.03
42,0,6,6,5,3,13.38,-33.34
42,0,6,6,5,4,13.38,-32.98
42,0,6,6,5,5,13.48,-33.20
42,0,6,6,5,6,13.47,-33.11
42,0,6,6,5,7,13.54,-33.34
42,0,6,6,5,8,13.56,-32.78
42,0,6,6,5,9,13.65,-33.04
42,0,6,6,5,10,13.69,-33.28
42,0,6,6,5,11,13.83,-32.93
42,0,6,6,5,12,13.89,-33.19
42,0,6,6,5,13,13.98,-33.61
42,0,6,6,5,14,13.97,-33.61
42,0,6,6,5,15,13.98,-33.78
42,0,6,6,6,0,13.24,-33.38
42,0,6,6,6,1,13.29,-33.21
42,0,6,6,6,2,13.31,-33.24
42,0,6,6,6,3,13.35,-32.75
42,0,6,6,6,4,13.37,-32.81
42,0,6,6,6,5,13.43,-33.09
42,0,6,6,6,6,13.45,-32.95
42,0,6,6,6,7,13.49,-32.83
42,0,6,6,6,8,13.53,-33.00
42,0,6,6,6,9,13.61,-32.81
42,0,6,6,6,10,13.62,-32.92
42,0,6,6,6,11,13.77,-33.06
42,0,6,6,6,12,13.86,-33.30
42,0,6,6,6,13,13.98,-33.22
42,0,6,6,6,14,14.00,-33.59
42,0,6,6,6,15,13.96,-33.55
42,0,6,6,7,0,13.22,-33.16
42,0,6,6,7,1,13.29,-33.19
42,0,6,6,7,2,13.30,-33.14
42,0,6,6,7,3,13.38,-33.45
42,0,6,6,7,4,13.36,-33.02
42,0,6,6,7,5,13.44,-33.01
42,0,6,6,7,6,13.46,-33.44
42,0,6,6,7,7,13.54,-33.25
42,0,6,6,7,8,13.49,-32.69
42,0,6,6,7,9,13.61,-33.23
42,0,6,6,7,10,13.59,-32.82
42,0,6,6,7,11,13.72,-33.17
42,0,6,6,7,12,13.79,-33.16
42,0,6,6,7,13,14.00,-33.73
42,0,6,6,7,14,13.99,-33.50
42,0,6,6,7,15,13.96,-33.65
42,0,6,7,0,0,13.38,-33.13
42,0,6,7,0,1,13.50,-33.40
42,0,6,7,0,2,13.50,-33.47
42,0,6,7,0,3,13.57,-33.07
42,0,6,7,0,4,13.59,-33.50
42,0,6,7,0,5,13.71,-33.58
42,0,6,7,0,6,13.70,-33.29
42,0,6,7,0,7,13.79,-33.36
42,0,6,7,0,8,13.84,-33.78
42,0,6,7,0,9,13.88,-33.56
42,0,6,7,0,10,13.90,-33.69
42,0,6,7,0,11,13.91,-33.59
42,0,6,7,0,12,13.88,-33.52
42,0,6,7,0,13,13.90,-33.72
42,0,6,7,0,14,13.90,-33.60
42,0,6,7,0,15,13.86,-33.69
42,0,6,7,1,0,13.33,-33.20
42,0,6,7,1,1,13.43,-33.30
42,0,6,7,1,2,13.42,-33.39
42,0,6,7,1,3,13.51,-33.05
42,0,6,7,1,4,13.53,-32.98
42,0,6,7,1,5,13.63,-33.00
42,0,6,7,1,6,13.64,-33.30
42,0,6,7,1,7,13.76,-33.32
42,0,6,7,1,8,13.78,-33.60
42,0,6,7,1,9,13.90,-33.26
42,0,6,7,1,10,13.91,-33.77
42,0,6,7,1,11,13.97,-33.85
42,0,6,7,1,12,13.95,-33.46
42,0,6,7,1,13,14.00,-33.69
42,0,6,7,1,14,13.95,-33.67
42,0,6,7,1,15,13.93,-33.79
42,0,6,7,2,0,13.34,-33.27
42,0,6,7,2,1,13.42,-33.25
42,0,6,7,2,2,13.41,-32.95
42,0,6,7,2,3,13.51,-33.26
42,0,6,7,2,4,13.51,-33.06
42,0,6,7,2,5,13.60,-33.31
42,0,6,7,2,6,13.62,-33.41
42,0,6,7,2,7,13.70,-33.25
42,0,6,7,2,8,13.72,-33.00
42,0,6,7,2,9,13.89,-33.77
42,0,6,7,2,10,13.87,-33.42
42,0,6,7,2,11,13.99,-33.39
42,0,6,7,2,12,14.03,-33.96
42,0,6,7,2,13,14.00,-33.76
42,0,6,7,2,14,14.01,-33.77
42,0,6,7,2,15,13.98,-33.74
42,0,6,7,3,0,13.36,-33.34
42,0,6,7,3,1,13.42,-32.99
42,0,6,7,3,2,13.40,-33.07
42,0,6,7,3,3,13.48,-32.87
42,0,6,7,3,4,13.50,-32.94
42,0,6,7,3,5,13.59,-33.01
42,0,6,7,3,6,13.57,-33.22
42,0,6,7,3,7,13.67,-33.30
42,0,6,7,3,8,13.68,-32.80
42,0,6,7,3,9,13.82,-33.16
42,0,6,7,3,10,13.84,-33.40
42,0,6,7,3,11,13.98,-33.71
42,0,6,7,3,12,14.02,-33.68
42,0,6,7,3,13,14.07,-33.72
42,0,6,7,3,14,14.06,-33.68
42,0,6,7,3,15,14.00,-33.21
42,0,6,7,4,0,13.30,-32.94
42,0,6,7,4,1,13.38,-32.92
42,0,6,7,4,2,13.41,-33.14
42,0,6,7,4,3,13.46,-33.22
42,0,6,7,4,4,13.51,-33.18
42,0,6,7,4,5,13.56,-33.19
42,0,6,7,4,6,13.57,-33.12
42,0,6,7,4,7,13.63,-32.89
42,0,6,7,4,8,13.69,-33.47
42,0,6,7,4,9,13.75,-32.91
42,0,6,7,4,10,13.78,-33.21
42,0,6,7,4,11,13.92,-32.99
42,0,6,7,4,12,14.01,-33.69
42,0,6,7,4,13,14.04,-33.33
42,0,6,7,4,14,14.08,-33.80
42,0,6,7,4,15,14.02,-33.48
42,0,6,7,5,0,13.30,-33.10
42,0,6,7,5,1,13.38,-32.91
42,0,6,7,5,2,13.37,-32.72
42,0,6,7,5,3,13.46,-33.05
42,0,6,7,5,4,13.47,-33.03
42,0,6,7,5,5,13.55,-33.04
42,0,6,7,5,6,13.53,-32.85
42,0,6,7,5,7,13.60,-33.13
42,0,6,7,5,8,13.63,-33.10
42,0,6,7,5,9,13.74,-32.94
42,0,6,7,5,10,13.73,-33.19
42,0,6,7,5,11,13.88,-33.41
42,0,6,7,5,12,13.96,-33.38
42,0,6,7,5,13,14.09,-33.92
42,0,6,7,5,14,14.08,-33.87
42,0,6,7,5,15,14.04,-33.71
42,0,6,7,6,0,13.30,-33.13
42,0,6,7,6,1,13.37,-33.19
42,0,6,7,6,2,13.39,-33.44
42,0,6,7,6,3,13.45,-33.15
42,0,6,7,6,4,13.49,-33.28
42,0,6,7,6,5,13.52,-33.08
42,0,6,7,6,6,13.50,-32.91
42,0,6,7,6,7,13.59,-33.00
42,0,6,7,6,8,13.60,-32.98
42,0,6,7,6,9,13.69,-33.18
42,0,6,7,6,10,13.68,-33.15
42,0,6,7,6,11,13.80,-32.77
42,0,6,7,6,12,13.91,-33.38
42,0,6,7,6,13,14.09,-33.42
42,0,6,7,6,14,14.10,-34.08
42,0,6,7,6,15,14.04,-33.18
42,0,6,7,7,0,13.27,-33.11
42,0,6,7,7,1,13.35,-33.10
42,0,6,7,7,2,13.34,-33.15
42,0,6,7,7,3,13.39,-32.74
42,0,6,7,7,4,13.44,-33.09
42,0,6,7,7,5,13.49,-32.83
42,0,6,7,7,6,13.52,-33.21
42,0,6,7,7,7,13.55,-32.66
42,0,6,7,7,8,13.60,-33.02
42,0,6,7,7,9,13.67,-33.02
42,0,6,7,7,10,13.67,-33.11
42,0,6,7,7,11,13.78,-33.10
42,0,6,7,7,12,13.86,-33.16
42,0,6,7,7,13,14.07,-33.64
42,0,6,7,7,14,14.08,-33.43
42,0,6,7,7,15,14.04,-33.32
42,0,7,0,0,0,11.24,-34.95
42,0,7,0,0,1,11.32,-35.54
42,0,7,0,0,2,11.35,-36.22
42,0,7,0,0,3,11.39,-36.06
42,0,7,0,0,4,11.38,-35.51
42,0,7,0,0,5,11.41,-36.09
42,0,7,0,0,6,11.37,-35.18
42,0,7,0,0,7,11.42,-35.79
42,0,7,0,0,8,11.37,-35.52
42,0,7,0,0,9,11.38,-35.51
42,0,7,0,0,10,11.38,-35.25
42,0,7,0,0,11,11.36,-35.14
42,0,7,0,0,12,11.36,-35.06
42,0,7,0,0,13,11.38,-35.24
42,0,7,0,0,14,11.38,-35.53
42,0,7,0,0,15,11.35,-35.77
42,0,7,0,1,0,11.03,-34.74
42,0,7,0,1,1,11.12,-35.40
42,0,7,0,1,2,11.14,-35.74
42,0,7,0,1,3,11.16,-35.64
42,0,7,0,1,4,11.19,-35.34
42,0,7,0,1,5,11.23,-36.35
42,0,7,0,1,6,11.20,-35.58
42,0,7,0,1,7,11.22,-36.44
42,0,7,0,1,8,11.18,-35.62
42,0,7,0,1,9,11.15,-35.58
42,0,7,0,1,10,11.20,-36.83
42,0,7,0,1,11,11.13,-35.75
42,0,7,0,1,12,11.12,-35.37
42,0,7,0,1,13,11.09,-35.46
42,0,7,0,1,14,11.09,-35.65
42,0,7,0,1,15,11.06,-35.69
42,0,7,0,2,0,10.84,-36.37
42,0,7,0,2,1,10.90,-36.44
42,0,7,0,2,2,10.90,-35.57
42,0,7,0,2,3,10.91,-35.05
42,0,7,0,2,4,10.97,-36.54
42,0,7,0,2,5,10.95,-35.98
42,0,7,0,2,6,10.95,-35.78
42,0,7,0,2,7,10.97,-36.69
42,0,7,0,2,8,10.94,-36.71
42,0,7,0,2,9,10.87,-35.89
42,0,7,0,2,10,10.91,-36.25
42,0,7,0,2,11,10.84,-35.85
42,0,7,0,2,12,10.84,-36.76
42,0,7,0,2,13,10.79,-36.27
42,0,7,0,2,14,10.79,-35.85
42,0,7,0,2,15,10.74,-35.98
42,0,7,0,3,0,10.49,-36.26
42,0,7,0,3,1,10.55,-36.16
42,0,7,0,3,2,10.56,-36.24
42,0,7,0,3,3,10.57,-36.57
42,0,7,0,3,4,10.57,-36.43
42,0,7,0,3,5,10.56,-36.08
42,0,7,0,3,6,10.58,-36.63
42,0,7,0,3,7,10.54,-36.75
42,0,7,0,3,8,10.55,-36.90
42,0,7,0,3,9,10.49,-36.46
42,0,7,0,3,10,10.52,-37.76
42,0,7,0,3,11,10.42,-36.92
42,0,7,0,3,12,10.38,-35.96
42,0,7,0,3,13,10.38,-37.15
42,0,7,0,3,14,10.34,-36.88
42,0,7,0,3,15,10.29,-36.99
42,0,7,0,4,0,10.02,-37.06
42,0,7,0,4,1,10.02,-37.43
42,0,7,0,4,2,10.03,-36.81
42,0,7,0,4,3,10.06,-37.00
42,0,7,0,4,4,10.09,-38.22
42,0,7,0,4,5,10.04,-36.90
42,0,7,0,4,6,10.07,-38.32
42,0,7,0,4,7,9.99,-37.53
42,0,7,0,4,8,9.98,-37.34
42,0,7,0,4,9,9.90,-37.52
42,0,7,0,4,10,9.90,-37.59
42,0,7,0,4,11,9.80,-37.22
42,0,7,0,4,12,9.76,-37.09
42,0,7,0,4,13,9.73,-37.60
42,0,7,0,4,14,9.71,-37.65
42,0,7,0,4,15,9.66,-37.54
42,0,7,0,5,0,9.26,-38.10
42,0,7,0,5,1,9.23,-37.82
42,0,7,0,5,2,9.29,-38.41
42,0,7,0,5,3,9.21,-37.06
42,0,7,0,5,4,9.22,-37.91
42,0,7,0,5,5,9.13,-37.19
42,0,7,0,5,6,9.12,-37.38
42,0,7,0,5,7,9.07,-37.62
42,0,7,0,5,8,9.04,-37.70
42,0,7,0,5,9,8.97,-38.41
42,0,7,0,5,10,8.90,-37.69
42,0,7,0,5,11,8.77,-37.32
42,0,7,0,5,12,8.75,-38.11
42,0,7,0,5,13,8.70,-38.30
42,0,7,0,5,14,8.66,-38.00
42,0,7,0,5,15,8.59,-38.05
42,0,7,0,6,0,8.02,-38.01
42,0,7,0,6,1,8.08,-38.22
42,0,7,0,6,2,8.07,-38.06
42,0,7,0,6,3,8.00,-37.87
42,0,7,0,6,4,8.03,-39.18
42,0,7,0,6,5,7.89,-38.01
42,0,7,0,6,6,7.88,-37.85
42,0,7,0,6,7,7.72,-37.34
42,0,7,0,6,8,7.77,-38.54
42,0,7,0,6,9,7.52,-37.75
42,0,7,0,6,10,7.56,-38.42
42,0,7,0,6,11,7.37,-38.68
42,0,7,0,6,12,7.35,-39.30
42,0,7,0,6,13,7.20,-38.79
42,0,7,0,6,14,7.20,-38.07
42,0,7,0,6,15,7.14,-37.56
42,0,7,0,7,0,6.21,-37.33
42,0,7,0,7,1,6.16,-37.46
42,0,7,0,7,2,6.17,-36.64
42,0,7,0,7,3,6.17,-37.46
42,0,7,0,7,4,6.13,-37.19
42,0,7,0,7,5,5.96,-37.31
42,0,7,0,7,6,5.99,-37.06
42,0,7,0,7,7,5.84,-37.17
42,0,7,0,7,8,5.83,-37.12
42,0,7,0,7,9,5.58,-37.26
42,0,7,0,7,10,5.52,-36.56
42,0,7,0,7,11,5.25,-36.96
42,0,7,0,7,12,5.29,-37.60
42,0,7,0,7,13,5.13,-37.62
42,0,7,0,7,14,5.13,-37.68
42,0,7,0,7,15,5.07,-37.36
42,0,7,1,0,0,12.93,-35.11
42,0,7,1,0,1,13.00,-34.35
42,0,7,1,0,2,13.01,-34.60
42,0,7,1,0,3,13.10,-35.08
42,0,7,1,0,4,13.11,-34.81
42,0,7,1,0,5,13.19,-34.86
42,0,7,1,0,6,13.16,-34.61
42,0,7,1,0,7,13.23,-34.96
42,0,7,1,0,8,13.21,-34.81
42,0,7,1,0,9,13.23,-34.70
42,0,7,1,0,10,13.22,-34.88
42,0,7,1,0,11,13.20,-34.25
42,0,7,1,0,12,13.21,-34.75
42,0,7,1,0,13,13.23,-35.42
42,0,7,1,0,14,13.23,-35.05
42,0,7,1,0,15,13.20,-35.04
42,0,7,1,1,0,12.78,-34.72
42,0,7,1,1,1,12.83,-34.35
42,0,7,1,1,2,12.87,-35.00
42,0,7,1,1,3,12.96,-34.84
42,0,7,1,1,4,12.97,-35.11
42,0,7,1,1,5,13.02,-34.56
42,0,7,1,1,6,13.01,-34.53
42,0,7,1,1,7,13.13,-34.90
42,0,7,1,1,8,13.10,-34.49
42,0,7,1,1,9,13.10,-34.95
42,0,7,1,1,10,13.07,-34.36
42,0,7,1,1,11,13.07,-34.66
42,0,7,1,1,12,13.07,-34.95
42,0,7,1,1,13,13.07,-34.93
42,0,7,1,1,14,13.09,-34.92
42,0,7,1,1,15,13.03,-35.05
42,0,7,1,2,0,12.57,-34.47
42,0,7,1,2,1,12.66,-34.58
42,0,7,1,2,2,12.66,-34.41
42,0,7,1,2,3,12.72,-34.29
42,0,7,1,2,4,12.80,-34.93
42,0,7,1,2,5,12.88,-35.42
42,0,7,1,2,6,12.88,-34.73
42,0,7,1,2,7,12.94,-34.94
42,0,7,1,2,8,12.96,-35.07
42,0,7,1,2,9,12.98,-35.47
42,0,7,1,2,10,12.96,-35.00
42,0,7,1,2,11,12.91,-35.00
42,0,7,1,2,12,12.93,-35.17
42,0,7,1,2,13,12.88,-34.75
42,0,7,1,2,14,12.87,-34.80
42,0,7,1,2,15,12.83,-35.52
42,0,7,1,3,0,12.43,-34.43
42,0,7,1,3,1,12.48,-34.51
42,0,7,1,3,2,12.48,-34.46
42,0,7,1,3,3,12.57,-34.69
42,0,7,1,3,4,12.59,-34.56
42,0,7,1,3,5,12.66,-34.62
42,0,7,1,3,6,12.65,-34.56
42,0,7,1,3,7,12.75,-35.08
42,0,7,1,3,8,12.77,-35.03
42,0,7,1,3,9,12.79,-35.40
42,0,7,1,3,10,12.81,-35.34
42,0,7,1,3,11,12.74,-35.32
42,0,7,1,3,12,12.73,-35.00
42,0,7,1,3,13,12.69,-35.75
42,0,7,1,3,14,12.66,-35.06
42,0,7,1,3,15,12.60,-35.00
42,0,7,1,4,0,12.27,-35.26
42,0,7,1,4,1,12.33,-35.19
42,0,7,1,4,2,12.35,-35.30
42,0,7,1,4,3,12.36,-34.69
42,0,7,1,4,4,12.44,-35.46
42,0,7,1,4,5,12.49,-34.86
42,0,7,1,4,6,12.48,-34.90
42,0,7,1,4,7,12.57,-35.38
42,0,7,1,4,8,12.57,-35.27
42,0,7,1,4,9,12.59,-35.57
42,0,7,1,4,10,12.59,-35.42
42,0,7,1,4,11,12.56,-36.20
42,0,7,1,4,12,12.52,-35.93
42,0,7,1,4,13,12.42,-35.39
42,0,7,1,4,14,12.44,-36.00
42,0,7,1,4,15,12.40,-36.51
42,0,7,1,5,0,12.02,-35.33
42,0,7,1,5,1,12.12,-35.14
42,0,7,1,5,2,12.15,-35.75
42,0,7,1,5,3,12.20,-35.40
42,0,7,1,5,4,12.18,-34.92
42,0,7,1,5,5,12.27,-35.24
42,0,7,1,5,6,12.28,-35.62
42,0,7,1,5,7,12.31,-35.16
42,0,7,1,5,8,12.33,-35.56
42,0,7,1,5,9,12.32,-35.25
42,0,7,1,5,10,12.39,-36.41
42,0,7,1,5,11,12.31,-36.52
42,0,7,1,5,12,12.26,-35.79
42,0,7,1,5,13,12.19,-35.97
42,0,7,1,5,14,12.18,-36.26
42,0,7,1,5,15,12.04,-35.91
42,0,7,1,6,0,11.76,-36.28
42,0,7,1,6,1,11.83,-36.46
42,0,7,1,6,2,11.84,-36.01
42,0,7,1,6,3,11.90,-35.81
42,0,7,1,6,4,11.90,-35.85
42,0,7,1,6,5,11.97,-35.88
42,0,7,1,6,6,11.97,-35.86
