#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,5,r 403422c8  [0x403422C8] = 0xC0FFD180    ,-26.39,-40.20,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,6,r 403422c8  [0x403422C8] = 0xC0FFD272    ,-25.46,-40.15,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,7,r 403422c8  [0x403422C8] = 0xC0FFD280    ,-24.47,-39.88,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,8,r 403422c8  [0x403422C8] = 0xC0FFD372    ,-23.22,-39.67,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,9,r 403422c8  [0x403422C8] = 0xC0FFD380    ,-22.25,-39.13,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,10,r 403422c8  [0x403422C8] = 0xC0FFD472    ,-21.31,-38.94,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,11,r 403422c8  [0x403422C8] = 0xC0FFD480    ,-20.34,-38.14,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,12,r 403422c8  [0x403422C8] = 0xC0FFD572    ,-19.10,-37.64,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,13,r 403422c8  [0x403422C8] = 0xC0FFD580    ,-18.14,-36.57,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,14,r 403422c8  [0x403422C8] = 0xC0FFD672    ,-17.71,-38.74,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,15,r 403422c8  [0x403422C8] = 0xC0FFD680    ,-16.70,-38.67,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,16,r 403422c8  [0x403422C8] = 0xC0FFD772    ,-15.61,-38.54,NA,NA,NA
#OK1,ANT0,testmode_8822_fem_360.bin,138,5 11,1 1,40000,17,r 403422c8  [0x403422C8] = 0xC0FFD780    ,-14.64,-38.23,NA,NA,NA
